name,room_type,price,minimum_nights,number_of_reviews
Apartment near Harvard - minimum 2 months,Entire home/apt,190,91,0
Lovely Family Home - min 3 months,Entire home/apt,300,91,0
quiet 3 br house w prkng sleeps 9   easy walk to T,Entire home/apt,199,3,55
The Modica Estates #4,Private room,47,1,184
I1 Private Room by Kendall,Private room,55,30,37
I2 Private Room by Kendall,Private room,55,30,43
I3 Private Room by Kendall/MIT/Central Statio,Private room,53,30,20
The Modica Estates #5,Private room,49,1,189
*HARVARD/MIT- Location!,Entire home/apt,148,2,50
Beautiful room in Cambridge   Ma,Private room,275,91,6
Budget Room in Cambridge - Paris Concept,Private room,35,2,63
One Subway Stop to Harvard Two Stops to MIT (C),Private room,101,1,9
Budget Room in Cambridge - Istanbul Concept,Private room,63,2,49
Budget Room in Cambridge - Woof Concept,Private room,35,2,56
Budget Room in Cambridge - Twin Concept,Private room,44,2,66
Cozy Place,Private room,115,91,0
4BR Beautiful New Cambridge Home,Entire home/apt,475,1,6
Newly renovated  spacious gem in heart of City,Entire home/apt,164,2,40
Budget Room in Cambridge - Full Concept,Private room,29,2,48
Light filled lofty layout and all yours!,Entire home/apt,214,2,37
哈佛附近温馨精细卧室出租,Private room,52,91,0
Calming Kendall Square Studio w/ Gym  near MIT by Blueground,Entire home/apt,194,32,1
Bright + Mod Kendall Sq 1BR w/ Gym  walk to MIT by Blueground,Entire home/apt,158,32,1
Gentle Kendall Sq Studio  Gym  Doorman  near MIT by Blueground,Entire home/apt,154,32,0
Hip 1BR  Kendall Square  Gym  Doorman  walk to MIT by Blueground,Entire home/apt,199,32,0
Sleek Kendall Sq 2BR  Gym  Doorman  walk to MIT by Blueground,Entire home/apt,270,32,1
Serene Studio  Kendall Square  Gym  walk to MIT by Blueground,Entire home/apt,130,32,1
Industrial 1BR near MIT w/ Gym  Doorman  Roof Deck by Blueground,Entire home/apt,173,32,0
Comfy Kendall Square Studio w/ Gym  walk to MIT by Blueground,Entire home/apt,168,32,0
Stunning urban hideaway nearby Harvard Square,Entire home/apt,159,2,60
Cambridge   Harvard  -  MIT Great Room 2,Private room,43,91,0
Snug Kendall Square Studio w/ Gym  near MIT & MGH by Blueground,Entire home/apt,137,32,0
Cambridge renovated 1BR  near Porter/Harvard Sq.,Entire home/apt,65,29,89
Cambridge  Harvard - MIT  Great Room,Private room,43,91,8
NEW Sunny  Large 1Bed facing Harvard Law School!!,Entire home/apt,89,91,20
MIT,Private room,60,91,6
Room next to MIT in a quiet zone,Private room,45,91,0
Newly Renovated & Oh-So-Convenient!,Entire home/apt,124,2,73
BEDROOM-MIT3-HARV-MGH-CENTRAL-INMAN-KENDALL-UNION,Private room,45,32,2
R5 Cozy quiet private room near MIT,Private room,35,2,4
R3 Quiet Cozy Room,Private room,40,2,6
Tangerine Dream - Pvt Entry  MIT-Harvard-Downtown,Private room,105,1,42
Roomy 2BR in Kendall Square w/ Gym  Doorman near MIT & MGH by Blueground,Entire home/apt,266,32,0
Harvard Square: Charming  newly updated,Entire home/apt,150,30,4
N. Cambridge Private Bedroom for Two,Private room,80,1,79
Beautiful  private room at Harvard Sq 1,Private room,60,91,30
Beautiful private room at Harvard Sq 2,Private room,60,91,38
Beautiful private room at Harvard Sq 3,Private room,60,91,33
Lovely  sunny  spacious 2 bdrm  summer 2020,Entire home/apt,150,28,0
Cozy private room next to Harvard Square 1,Private room,60,91,32
Cozy private room next to Harvard Square 2,Private room,60,91,19
Cozy private room next to Harvard Square 3,Private room,60,91,34
Cozy Private room next to Harvard sq 4,Private room,60,91,28
Nice Studio *parking* 3-minute walk to subway,Entire home/apt,180,30,9
4 beds  walk to subway: Harvard MIT Kendall Boston,Entire home/apt,230,91,0
High-class private room next to MIT/Harvard 1,Private room,59,1,88
High-class private room next to MIT/Harvard 2,Private room,55,1,55
High-class private room next to MIT/Harvard 3,Private room,55,1,30
Hey Private Room close to MIT and Harvard Uni,Private room,59,1,68
Crisp Kendall Square Studio w/ Gym  W/D by MIT  MGH & River by Blueground,Entire home/apt,163,32,1
Studio 3-minute walk to subway,Entire home/apt,70,91,6
Rad Kendall Square 1BR w/ Gym  W/D by MIT  MGH & River by Blueground,Entire home/apt,262,32,0
keyless private room near MIT Central Sq 1,Private room,57,1,80
keyless private room near MIT Central Sq 2,Private room,56,1,118
keyless private room near MIT Central Sq 3,Private room,60,1,89
3 Bed 2 Bath w/ Free Parking near Kendall Square,Entire home/apt,103,1,59
3 Bed 2 Bath Tourist House near Kendall Square,Entire home/apt,115,1,51
New 3 Bed 2 Bath Tourist House near Kendall Square,Entire home/apt,81,1,55
Smartly-Equipped Porter Square 1BR in Harvard Square by Blueground,Entire home/apt,187,32,0
Well-Located Porter Square 1BR in Harvard Square by Blueground,Entire home/apt,192,32,0
*2 bed  walk to subway:Harvard MIT Kendall Boston*,Entire home/apt,210,91,0
Nice Studio *parking* 3-minute walk to subway,Entire home/apt,165,91,0
Studio 3-minute walk to subway,Entire home/apt,130,91,0
Sunny spacious 2 BR near Porter/ Davis/ Harvard sq,Entire home/apt,118,91,0
Central Kendall Square Studio w/ Gym  W/D near MIT & River by Blueground,Entire home/apt,162,32,0
Comfy Kendall Square 1BR w/ Gym  W/D near MIT & River by Blueground,Entire home/apt,244,32,0
Sunny Bedroom at Harvard,Private room,45,91,2
Luxurious Loft Centrally Located Spectacular View,Entire home/apt,150,91,63
Studio 3--minute walk to subway,Entire home/apt,70,91,0
34 - Walk To Harvard & Porter. Cute private room.,Private room,50,91,8
Cozy apartment next to Central Sq/Harvard Sq/MIT,Entire home/apt,148,3,67
Private Rm  5-Min Walk to Harvard  1 Month Minimum,Private room,52,28,4
Private Rm  5-Min Walk to Harvard  1 Month Minimum,Private room,60,28,4
Private Rm  5-Min Walk to Harvard  1 Month Minimum,Private room,62,28,3
Cute  comfortable  and centrally located,Private room,65,1,9
Cute  Comfortable  and Centrally Located,Private room,139,3,10
Luxury studio w/ parking by MIT/Harvard/BU/Fenway,Entire home/apt,106,1,183
Charming apartment with balcony and great location,Entire home/apt,69,91,2
2 BR  APT w/ parking near MIT/Harvard/BU/Fenway,Entire home/apt,177,1,145
Luxury 1BR APT w/ parking by MIT/Harvard/BU/Fenway,Entire home/apt,128,1,155
Parking  Pets  and a Yard  Oh My!,Entire home/apt,250,6,2
The big cozy room,Private room,80,30,3
Room For Two Short Walk To Harvard (RM 8),Private room,111,1,7
Historic Richardson's Row In Harvard Square,Entire home/apt,950,3,3
剑桥高尔夫套房（3房1卫）,Entire home/apt,198,91,0
Renovated Furnished Apartment in Cambridge Home,Entire home/apt,321,28,0
Enchanting1bed-9min drive toAirport walk to train,Entire home/apt,80,2,38
4BR 2BA Bright Spacious Home in Cambridge,Entire home/apt,399,1,9
Great location: Harvard Square Delight!,Entire home/apt,140,1,2
Spacious Harvard Square 2BR w/ W/D near Redline by Blueground,Entire home/apt,204,32,0
Garden-view Apartment  Minutes to Harvard Sq.,Entire home/apt,70,91,1
Nice stay near Harvard  MIT and redline T,Private room,97,91,3
Comfy stay near Harvard  MIT and redline T,Private room,99,91,0
Clean  Bright Space near Harvard/MIT,Private room,68,1,11
Pleasant place near Harvard  MIT and redline T,Private room,99,91,2
Sunny Room next to Inman  Union  Harvard  MIT,Private room,50,91,0
BR w/ Double Beds in Beautiful Single Family Home,Private room,135,91,0
Alluring Private Room near Harvard,Private room,34,91,0
Rad Harvard Sq 1BR w/ Balcony  near Shops & Campus  by Blueground,Entire home/apt,154,32,0
Excellent Location Economy 1 Bed in Kendall Square,Entire home/apt,188,1,3
Cambridge total,Entire home/apt,124,3,39
Private Room & Bathroom in Stunning Cambridge Apt,Private room,110,91,9
Queen size private bedroom - Harvard square,Private room,130,91,8
Excellent location - harvard square clean sofa bed,Shared room,65,91,8
Nice room  Great location in Cambridge,Private room,74,91,0
Private bedroom (queen size) - Harvard University,Private room,140,91,4
Cambridge 超级舒适的公主风格房,Shared room,60,91,0
Harvard Law - 2 Bed 1 Bath  Private Top Floor,Private room,225,2,6
Mod Kendall Square 1BR w/ W/D  near Mass General Hospital  by Blueground,Entire home/apt,174,32,0
Harvard Law - Cozy Double,Private room,90,2,18
Harvard Law- Simple Sunlit Queen,Private room,110,2,9
Large Private Room with Walk-inCloset,Private room,55,91,4
Tasteful 2 bedroom near Harvard Square,Entire home/apt,109,30,32
Upstairs in Central Square,Entire home/apt,110,30,3
One bedroom in a Nice Apartment near Harvard Sq.,Private room,64,2,5
New House in Safe and Convenient North Cambridge,Entire home/apt,303,3,17
Trendy Central Square 2BR w/ W/D near MIT & Kendall Square  by Blueground,Entire home/apt,206,32,0
Central Square 1BR w/ W/D near MIT & Kendall Square by Blueground,Entire home/apt,132,32,0
Close to Harvard MIT  near Porter Sq Red Ln Subway,Private room,55,1,2
The NERDpartment in the heart of Cambridge,Entire home/apt,350,2,7
Well-Located Porter Square 1BR in Harvard Square  by Blueground,Entire home/apt,146,32,0
Porter Square 1BR w/ W/D in building  by Blueground,Entire home/apt,138,32,0
Porter Square 1BR w/ W/D in building in Harvard Square  by Blueground,Entire home/apt,181,32,0
Harvard Sq 1BR w/ Balcony  near Shops & Campus by Blueground,Entire home/apt,207,32,0
Cambridge 2BD 2BTH Basement Apt with Free Parking,Entire home/apt,102,30,3
Large 4/5 bed MIT  Harvard Tufts close to Red Line,Entire home/apt,323,28,0
Renovated 3 Bed 1.5 Bath Close to Harvard and MIT,Entire home/apt,200,31,0
Spacious garden-level loft near Harvard Square,Entire home/apt,159,2,5
The Historic George Gale House  Lavender Room,Private room,195,2,1
8BD/8BTH MANSARD (SLEEPS 8-36),Entire home/apt,2857,1,0
Beautiful West Cambridge Apartment,Entire home/apt,126,1,6
Kool furnished bedroom NR central Sq Redline,Private room,65,4,0
Great Location   great community  top management.,Private room,75,91,0
Corner Kendall Sq 1BR w/ Office Nook  Gym near MIT by Blueground,Entire home/apt,216,32,0
Fully Furnished Private Room in Harvard Square,Private room,54,91,0
Studio  Fully Furnished in Harvard Square,Private room,60,91,0
Beautiful condo near Harvard Square,Private room,42,91,0
Cozy PRIVATE room in luxury setting (Harvard-MIT),Private room,43,1,0
Cozy East Cambridge 1BR w/ Gym  DM  W/D  nr. Green Line  by Blueground,Entire home/apt,220,32,1
Eloquent Apt Close to Dwntown bars/Train&Airport,Private room,54,2,6
Furnished 1BR in Cambridge w/ Concierge + Gym,Entire home/apt,99,31,1
Cambridge 1BR w/ Gym + Concierge near Transit,Entire home/apt,89,31,0
2 Bed w/ Parking Near Kendall Square & MIT,Entire home/apt,200,20,2
Room For Rent,Private room,38,150,1
Cozy Central Square 1BR w/ Gym  DM  nr. Central Sq. T Stop  by Blueground,Entire home/apt,184,32,0
Cambridge Harvard - MIT Great Room 1,Private room,49,91,0
Bedrooms(#C1) Adjacent to Harvard/MIT走路到哈佛,Private room,35,28,12
Beautiful  spacious and sunny 1-bedroom,Entire home/apt,80,120,0
2 Bed 1 Bath Near MIT,Entire home/apt,175,21,0
D1 Porter Sq Private Bedroom,Private room,110,31,0
D2 Private Room at Porter Sq,Private room,100,31,0
D3 Private Room at Porter Sq,Private room,100,31,0
H1 Private Room by Harvard Uni,Private room,100,31,0
H2 Private room close to Harvard Uni,Private room,100,31,0
H3 Private Room close to Harvard Uni,Private room,100,31,0
J1 Private room close to MIT & BU,Private room,100,31,0
J3 Private Bedroom close to BU & MIT,Private room,100,31,0
J2 Private Room close to MIT and BU,Private room,100,31,0
Large King sized bedroom in beautiful Harvard sq!,Private room,55,91,0
Luxury Boston Apartment Fenway,Entire home/apt,378,1,3
Fully-Furnished 2BR near Harvard Sq: HBS HKS MIT,Entire home/apt,99,91,0
Convenient Studio *parking* 3-min. walk to subway,Entire home/apt,70,30,11
Airy Central Square 1BR w/ Gym  DM  nr. Central Sq. T by Blueground,Entire home/apt,151,32,0
Master bedroom in Lux 3BR between MIT and Harvard,Private room,112,60,0
MIT  Harvard. Cherry Room  Private Bathroom,Private room,71,2,0
MIT Harvard. Nice Room Full Private Bath 2nd Fl,Private room,71,32,0
MIT  Harvard. Cozy Large Bedroom Semiprivate bthr,Private room,71,32,0
MIT  Harvard. Quiet Bedroom Semiprivate Bathroom,Private room,50,32,0
MIT  Harvard 3rd Fl. Back Bedroom  Full Priv Bath,Private room,72,32,0
MIT  Harvard. Sunny Bedroom  Full Private Bathroom,Private room,72,32,0
MIT  Harvard. Top 2-room studio,Private room,93,32,0
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,119,92,0
Live + Work + Stay + Easy | 2BR in Cambridge,Entire home/apt,218,92,0
Renovated  Clean Private Room for Female Guests,Private room,65,1,6
BR in residential area close to MIT and Harvard,Private room,40,91,0
MIT  Harvard. East Bedroom  Semiprivate Bathroom,Private room,46,28,0
MIT  Harvard 1st Fl. Back Bedroom   Private Bath,Private room,56,28,0
MIT Harvard Large Chocolate Room Semiprivate bthr,Private room,48,28,2
MIT  Harvard. Quiet bedroom  semiprivate bathroom,Private room,49,28,1
MIT  Harvard. Nice Room  Full Private Bath  2nd Fl,Private room,69,28,0
MIT  Harvard 3rd Fl. Back Bedroom  Full Priv Bath,Private room,72,28,0
MIT  Harvard. Sunny Bedroom  Full Private Bathroom,Private room,68,28,0
MIT  Harvard Cozy Large Bedroom Semiprivate bthr,Private room,58,28,1
MIT  Harvard. Top 2-room studio,Entire home/apt,79,28,0
MIT Harvard Cherry Studio  Private Bath 2nd Floor,Private room,72,28,0
Harvard MIT 1st Floor Room  Private Basement Bath,Private room,53,28,2
Harvard  MIT BU-Flower Room Semiprivate Bath,Private room,46,28,0
Harvard  MIT  BU-Small studio,Private room,66,28,0
Harvard MIT BU -Private Entrance Semiprivate bath,Private room,56,28,1
Decent 1bedroom close to Central square,Private room,61,2,0
Cozy2bedroom in Central square area of Cambridge,Entire home/apt,115,2,3
(SUM1)- Clean & Comfortable First Floor Apt!,Entire home/apt,149,2,5
3 Bed 2 Bath Tourist House near Kendall Square,Entire home/apt,500,1,0
Harvard & Central Square and Near Charles River,Entire home/apt,295,91,0
Harvard  MIT  BU - 3rd floor One-bedroom Apartment,Entire home/apt,98,28,0
Harvard / MIT / Block away to Charles River,Entire home/apt,350,91,0
Near Harvard  MIT & Charles River,Entire home/apt,275,91,0
Private room in Huron Village - front of house,Private room,50,1,0
3BR Top-Floor Private Apt. Walk to Harvard Sq.,Entire home/apt,141,91,0
Venn | Harvard Square | Stylish Studio,Entire home/apt,134,4,0
4 Bed 2 Bath w/ Free Parking Near MIT/Kendall Sq,Entire home/apt,275,20,0
3 Bed 2 Bath w/ Free Parking Near MIT & Kendall Sq,Entire home/apt,250,21,0
(SUM3) 3 Bedroom Apt  Open Back Yard  Washer/dryer,Entire home/apt,206,2,4
4BR/2BA | $5 950 per/month | All Utilities Included | Walk to Davis Square,Entire home/apt,198,91,0
Newly Renovated Private Bedroom A in Harvard,Private room,78,1,0
Private 2BR & Yoga Room in North Cambridge,Entire home/apt,171,2,2
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,127,92,0
Newly Renovated Private Bedroom B in Harvard,Private room,65,1,1
2B AMAZING FLAT PRICE DROPPED FOR MONTHLY STAYS,Entire home/apt,110,1,0
3B *REDUCED*! HARVARD MIT LOCATION! SPOTLESS 1+BR,Entire home/apt,122,1,0
Charming Davis Sq 1-Br Monthly Rental,Entire home/apt,110,28,0
Venn | Harvard Square | Charming Room,Private room,82,4,0
Master bedroom near Harvard Yard,Private room,57,91,0
Venn | Harvard Square | Spacious Room,Private room,90,4,0
Great College home getaway for your student,Entire home/apt,155,91,0
Walk To Harvard,Entire home/apt,86,1,4
Private bedroom close to Central Sq & BU,Private room,54,1,4
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,119,92,0
Live + Work + Stay + Easy | 2BR in Cambridge,Entire home/apt,208,92,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,141,92,0
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,121,92,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,132,92,0
Penthouse Condo with Roof Deck,Private room,65,14,0
Private bedroom close to MIT & BU,Private room,58,1,4
Private bedroom close to MIT & Central Sq,Private room,53,1,7
(E) Private Room+ Bath Near Downtown/Harvard/MIT,Private room,119,91,0
Live + Work + Stay + Easy | 2BR in Cambridge,Entire home/apt,203,92,0
Sunny Historic Home By Harvard Square With W/D!,Entire home/apt,95,2,1
Kendall Square's only LUXURY BOUTIQUE HOTEL,Private room,198,1,2
(D) Private Room+ Bath Near Downtown/Harvard/MIT,Private room,119,1,0
(B) Private Room Near Downtown/Harvard/MIT,Private room,82,1,1
Newly Renovated Private Bedroom C in Harvard,Private room,78,1,2
Spacious Furnished 2BR in East Cambridge (MGH/MIT),Entire home/apt,141,7,0
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,113,92,0
*Spacious  bedroom harvard/ central/ MIT/HKS/HLS*,Private room,70,1,0
Spacious & sunny in a top floor home by Harvard Sq,Private room,60,2,0
Apartment with Sunshine close to MIT/Kendall Sq,Entire home/apt,100,14,0
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,128,92,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,156,92,0
Penthouse Condo with RoofDeck,Private room,55,60,0
Spacious apartment only minutes to Harvard Square,Entire home/apt,105,3,0
Adorable 2br 2ba steps from MGH & Boston Downtown,Entire home/apt,485,1,1
Sunny 4BR/2BA | Harvard University | Furnished,Entire home/apt,175,91,0
1 bedroom with closet in a quiet apartment,Private room,56,1,0
1 master bedroom in an aprt freshly painted .,Private room,84,1,0
Cambridge Home  minutes away from MIT  Kendall,Entire home/apt,140,1,0
Room in Kendall,Private room,68,1,0
Best Rooftop Views of Boston from your Dream Loft,Entire home/apt,220,30,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,140,92,0
Spacious apt  1400 sq ft - 2BR/1BA in Inman Square,Entire home/apt,85,5,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,150,92,0
Sunny and spacious apartment MIT/Inman/Kendall,Entire home/apt,82,100,0
*Cosy bedroom at Harvard / MIT/ Central Sq*,Private room,72,1,0
Live + Work + Stay + Easy | 2BR in Cambridge,Entire home/apt,166,92,0
Spacious East Cambridge Apartment with Yard - #1,Entire home/apt,113,10,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,141,92,0
Quiet Harvard room in historic Cambridge,Private room,50,1,0
Large room   convenient to subway,Private room,70,1,0
Live + Work + Stay + Easy | 1BR in Cambridge,Entire home/apt,138,92,0
Brand New 1 BR | Full Kitchen | Pool | Gym | MA,Entire home/apt,200,21,0
Spacious 2BR | Full Kitchen | Pool | Kitchen | Gym,Entire home/apt,250,21,0
Stylish 3BR | Full Kitchen | Pool | Laundry | Gym,Entire home/apt,300,21,0
Live + Work + Stay + Easy | 2BR in Cambridge,Entire home/apt,173,92,0
Fully Furnished 1BR | Gym | Waterfront | Boston,Entire home/apt,170,28,0
Modern 2BR Apt | Full Kitchen | Gym | Waterfront,Entire home/apt,290,28,0
Spacious & Luxury 3BR Apt | Gym | Near Downtown,Entire home/apt,400,28,0
Live + Work + Stay + Easy | Studio in Cambridge,Entire home/apt,116,92,0
